Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Calcium signaling pathway Homo sapiens hsa04020	15/180	0.1019678058181424	0.89505073995925	0	0	1.479987318696996	3.378956301575307	CHRM2;PDE1C;PRKCB;PDE1A;ATP2A3;HTR2A;GRIN2C;CACNA1I;GNA14;GRIN2A;P2RX5;CYSLTR2;ERBB3;CAMK4;CD38
Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate Homo sapiens hsa00532	3/20	0.10682775636342647	0.9005074020268823	0	0	2.865705730091864	6.4092583154984775	CSGALNACT1;CHPF;CHST15
Tight junction Homo sapiens hsa04530	12/139	0.11018866944632737	0.9005074020268823	0	0	1.5373639164669635	3.3907502131116436	CLDN11;PARD6B;CLDN15;ACTN2;PRKCB;SHROOM2;SHROOM3;PARD6G;PRKCQ;CGN;CLDN1;PRKCZ
Insulin secretion Homo sapiens hsa04911	8/85	0.12022035344478359	0.9497407922137904	0	0	1.6890769542415989	3.5781895041040177	SNAP25;PRKCB;FXYD2;ATP1A4;KCNMB4;ATP1B2;KCNN3;KCNN4
B cell receptor signaling pathway Homo sapiens hsa04662	7/73	0.13070579002399785	0.9992668463124997	0	0	1.723783287419651	3.5075651951691476	CD79B;CD79A;PRKCB;CD19;DAPP1;CARD11;CD22
PI3K-Akt signaling pathway Homo sapiens hsa04151	25/341	0.13778849724619469	0.999995565138745	0	0	1.2887846097324738	2.5544167170837766	CHRM2;LAMC3;IL2RG;VTN;GNGT2;RELN;FGF9;CD19;CHAD;ITGB8;JAK3;ANGPT2;NGF;PRLR;PGF;LPAR5;IL7;COL4A4;IL2RA;COL4A3;COL9A3;COL6A6;COL9A2;FGFR4;IL7R
Intestinal immune network for IgA production Homo sapiens hsa04672	5/48	0.14461059259643053	0.999995565138745	0	0	1.8889067556431027	3.65259923768851	CD40LG;CD28;CXCR4;TNFRSF13C;HLA-DOB
Salivary secretion Homo sapiens hsa04970	8/89	0.14516666823491137	0.999995565138745	0	0	1.6053234054389456	3.098069912037411	TRPV6;PRKCB;FXYD2;ATP1A4;CD38;AQP5;ATP1B2;KCNN4
Arachidonic acid metabolism Homo sapiens hsa00590	6/62	0.1500001304994343	0.999995565138745	0	0	1.740793376173999	3.302492389013646	ALOX15;PLA2G2A;PLA2G5;PTGDS;PLB1;PTGS1
Natural killer cell mediated cytotoxicity Homo sapiens hsa04650	11/135	0.16194136954981003	0.999995565138745	0	0	1.4423222443317172	2.6257778272880192	SHC4;ZAP70;SHC3;KLRK1;RAET1E;PRKCB;RAET1G;LCK;CD48;LAT;CD244
Rap1 signaling pathway Homo sapiens hsa04015	16/211	0.16740464248617748	0.999995565138745	0	0	1.3348010918691546	2.385745236804576	ANGPT2;PRKCB;PARD6G;NGF;PRKCZ;PGF;RAP1GAP;GNAO1;GRIN2A;PARD6B;LPAR5;FGF9;FGFR4;SKAP1;LAT;MAP2K6
Ras signaling pathway Homo sapiens hsa04014	17/227	0.17074940851011944	0.999995565138745	0	0	1.3170139322104388	2.3278988341406035	SHC4;SHC3;ANGPT2;PRKCB;RASGRF1;PLA2G2A;PLA2G5;RASAL3;NGF;RASGRP1;PGF;ZAP70;GRIN2A;GNGT2;FGF9;FGFR4;LAT
alpha-Linolenic acid metabolism Homo sapiens hsa00592	3/25	0.17502970609990492	0.999995565138745	0	0	2.2138206918189662	3.8582457504721903	PLA2G2A;PLA2G5;PLB1
Fatty acid elongation Homo sapiens hsa00062	3/25	0.17502970609990492	0.999995565138745	0	0	2.2138206918189662	3.8582457504721903	ELOVL2;ELOVL3;ELOVL7
Phototransduction Homo sapiens hsa04744	3/27	0.2050431175071301	0.999995565138745	0	0	2.0291199309749786	3.215211534927127	PDE6G;PDE6B;RGS9
PPAR signaling pathway Homo sapiens hsa03320	6/69	0.2112096690576663	0.999995565138745	0	0	1.5467951886637008	2.4051179435509833	SCD5;ACSL6;UCP1;SLC27A6;CPT1C;PLTP
Legionellosis Homo sapiens hsa05134	5/55	0.2139641754473738	0.999995565138745	0	0	1.6238547968885046	2.5038975168029625	C3;CR1;EEF1A2;IL18;CXCL1
TGF-beta signaling pathway Homo sapiens hsa04350	7/84	0.21529926500355392	0.999995565138745	0	0	1.4766627312081857	2.2677497754794045	BMP4;BAMBI;E2F5;GDF6;BMPR1B;LTBP1;GDF7
Glycosaminoglycan biosynthesis - keratan sulfate Homo sapiens hsa00533	2/15	0.2155313768326969	0.999995565138745	0	0	2.496684350132626	3.831533591689713	B3GNT7;CHST1
Amoebiasis Homo sapiens hsa05146	8/100	0.22503774982482455	0.999995565138745	0	0	1.412553688493708	2.1068056240117476	GNA14;ACTN2;PRKCB;LAMC3;COL4A4;COL4A3;CXCL1;CD1D
Thyroid hormone synthesis Homo sapiens hsa04918	6/71	0.23011512962538805	0.999995565138745	0	0	1.4990417886611658	2.202355516912466	PRKCB;FXYD2;ATP1A4;ATP1B2;LRP2;ASGR1
NOD-like receptor signaling pathway Homo sapiens hsa04621	5/57	0.23546295923695096	0.999995565138745	0	0	1.5612326308091218	2.257857227809095	CCL5;IL18;CXCL1;NOD2;BIRC3
Thyroid cancer Homo sapiens hsa05216	3/29	0.23610852678704583	0.999995565138745	0	0	1.8728346717992965	2.703368903035015	NTRK1;TCF7;LEF1
Leukocyte transendothelial migration Homo sapiens hsa04670	9/118	0.24737970489817154	0.999995565138745	0	0	1.341223931188682	1.8734629718161846	CLDN11;ITK;CLDN15;ACTN2;PRKCB;RHOH;CXCR4;EZR;CLDN1
Viral myocarditis Homo sapiens hsa05416	5/59	0.25752807821145646	0.999995565138745	0	0	1.503249143698582	2.039347659356856	CXADR;CD40LG;SGCA;CD28;HLA-DOB
Nitrogen metabolism Homo sapiens hsa00910	2/17	0.2594556458632775	0.999995565138745	0	0	2.1635632183908045	2.919013532648977	CA12;CA3
Carbohydrate digestion and absorption Homo sapiens hsa04973	4/45	0.2644157375152128	0.999995565138745	0	0	1.5836387379417836	2.106607956852236	PRKCB;FXYD2;ATP1A4;ATP1B2
Ether lipid metabolism Homo sapiens hsa00565	4/45	0.2644157375152128	0.999995565138745	0	0	1.5836387379417836	2.106607956852236	PLA2G2A;PLD4;PLA2G5;PLB1
Other types of O-glycan biosynthesis Homo sapiens hsa00514	3/31	0.26791013460562785	0.999995565138745	0	0	1.7388758782201406	2.2902798066840866	COLGALT2;ST6GAL2;GXYLT2
Mucin type O-Glycan biosynthesis Homo sapiens hsa00512	3/31	0.26791013460562785	0.999995565138745	0	0	1.7388758782201406	2.2902798066840866	GALNT6;GCNT1;GALNT9
Asthma Homo sapiens hsa05310	3/31	0.26791013460562785	0.999995565138745	0	0	1.7388758782201406	2.2902798066840866	CCL11;CD40LG;HLA-DOB
beta-Alanine metabolism Homo sapiens hsa00410	3/31	0.26791013460562785	0.999995565138745	0	0	1.7388758782201406	2.2902798066840866	ALDH3A1;CARNS1;UPB1
Pertussis Homo sapiens hsa05133	6/75	0.26938275903603354	0.999995565138745	0	0	1.4118399277869715	1.8518003305078026	C4B;C3;C4A;C1R;C4BPB;C2
Hippo signaling pathway Homo sapiens hsa04390	11/153	0.27644620436577966	0.999995565138745	0	0	1.2582812251440878	1.6178212896911337	BMP4;CRB2;FZD3;PARD6B;TCF7;LEF1;PARD6G;GDF6;BMPR1B;PRKCZ;GDF7
Endocrine and other factor-regulated calcium reabsorption Homo sapiens hsa04961	4/47	0.29071636263383593	0.999995565138745	0	0	1.5098204602964214	1.8652430462068332	PRKCB;FXYD2;ATP1A4;ATP1B2
Fatty acid metabolism Homo sapiens hsa01212	4/48	0.30399870408507584	0.999995565138745	0	0	1.4754278536661956	1.756838923666384	ELOVL2;SCD5;ACSL6;CPT1C
Cocaine addiction Homo sapiens hsa05030	4/49	0.31734424427136415	0.999995565138745	0	0	1.4425638073306468	1.6557287927457949	GRIN2A;BDNF;GRIN2C;RGS9
Tyrosine metabolism Homo sapiens hsa00350	3/35	0.33257922390918854	0.999995565138745	0	0	1.5211928386540121	1.6746464822579077	PNMT;ALDH3A1;HGD
Endocytosis Homo sapiens hsa04144	17/259	0.33701274759551114	0.999995565138745	0	0	1.1409000685697788	1.2408823014728394	NTRK1;AGAP2;CXCR4;PARD6G;IL2RG;PRKCZ;EHD3;PARD6B;ACAP1;ERBB3;PSD4;IL2RA;PSD3;PIP5K1B;CCR5;FGFR4;RAB11FIP4
Inflammatory mediator regulation of TRP channels Homo sapiens hsa04750	7/98	0.3429649190230652	0.999995565138745	0	0	1.2485514485514486	1.336108758253358	NTRK1;PRKCB;F2RL1;PRKCQ;HTR2A;NGF;MAP2K6
Glutamatergic synapse Homo sapiens hsa04724	8/114	0.3434421739762798	0.999995565138745	0	0	1.2250743925967105	1.309281749311635	GNAO1;SLC38A1;GRIN2A;GNGT2;PRKCB;GRIK5;GRIK3;GRIN2C
Amyotrophic lateral sclerosis (ALS) Homo sapiens hsa05014	4/51	0.3441536518288984	0.999995565138745	0	0	1.3810311248300444	1.4731004083642516	GRIN2A;CASP12;GRIN2C;MAP2K6
Mineral absorption Homo sapiens hsa04978	4/51	0.3441536518288984	0.999995565138745	0	0	1.3810311248300444	1.4731004083642516	TRPV6;FXYD2;ATP1A4;ATP1B2
Autoimmune thyroid disease Homo sapiens hsa05320	4/53	0.3710079104396385	0.999995565138745	0	0	1.3245215184519403	1.313305330711619	CD40LG;CD28;CTLA4;HLA-DOB
Thyroid hormone signaling pathway Homo sapiens hsa04919	8/118	0.3790199390791475	0.999995565138745	0	0	1.1802741452654797	1.1450623959229917	BMP4;PRKCB;FXYD2;ATP1A4;DIO3;GATA4;SLC16A10;ATP1B2
Allograft rejection Homo sapiens hsa05330	3/38	0.3810334550103498	0.999995565138745	0	0	1.390583014914335	1.3417291904973636	CD40LG;CD28;HLA-DOB
Biosynthesis of unsaturated fatty acids Homo sapiens hsa01040	2/23	0.3895409399907414	0.999995565138745	0	0	1.5449096880131363	1.4565197042064892	ELOVL2;SCD5
Measles Homo sapiens hsa05162	9/136	0.39318212610334824	0.999995565138745	0	0	1.150022877669346	1.0735260575516083	IL2RA;CD28;PRKCQ;CD3G;CD3E;IL2RG;CD3D;JAK3;SLAMF1
Basal cell carcinoma Homo sapiens hsa05217	4/55	0.397780291120068	0.999995565138745	0	0	1.2724440380642759	1.17300948210663	BMP4;FZD3;LEF1;TCF7
Chagas disease (American trypanosomiasis) Homo sapiens hsa05142	7/104	0.400658119646717	0.999995565138745	0	0	1.170946579194002	1.0710025238079623	C3;GNAO1;GNA14;CCL5;CD3G;CD3E;CD3D
GABAergic synapse Homo sapiens hsa04727	6/88	0.4043933955950633	0.999995565138745	0	0	1.1871887923031479	1.074841701744811	GNAO1;GABRB2;SLC38A1;GNGT2;PRKCB;SLC38A5
Vitamin digestion and absorption Homo sapiens hsa04977	2/24	0.41036087069518573	0.999995565138745	0	0	1.4746081504702195	1.3134605150618017	LRAT;PLB1
Histidine metabolism Homo sapiens hsa00340	2/24	0.41036087069518573	0.999995565138745	0	0	1.4746081504702195	1.3134605150618017	ALDH3A1;CARNS1
Nicotine addiction Homo sapiens hsa05033	3/40	0.4129177291018695	0.999995565138745	0	0	1.3152764498752418	1.1633711071699802	GABRB2;GRIN2A;GRIN2C
Leishmaniasis Homo sapiens hsa05140	5/73	0.4196269488044297	0.999995565138745	0	0	1.1928669479892215	1.0358727502595029	C3;MARCKSL1;CR1;PRKCB;HLA-DOB
Acute myeloid leukemia Homo sapiens hsa05221	4/57	0.42435459181166724	0.999995565138745	0	0	1.2242969335549256	1.049450034346982	FLT3;LEF1;TCF7;PIM2
Gastric acid secretion Homo sapiens hsa04971	5/74	0.43123720374400326	0.999995565138745	0	0	1.1755163904650958	0.9887232901390398	PRKCB;ATP1A4;SLC26A7;ATP1B2;EZR
Jak-STAT signaling pathway Homo sapiens hsa04630	10/158	0.43701058776171103	0.999995565138745	0	0	1.0962134009009008	0.9074431028662584	IL7;IL2RA;IL24;IL21R;IFNLR1;IL7R;IL2RG;IL12RB1;PRLR;JAK3
Glycosphingolipid biosynthesis - lacto and neolacto series Homo sapiens hsa00601	2/26	0.4509027761480611	0.999995565138745	0	0	1.3515804597701149	1.0765386163008892	B3GALT2;GCNT2
ABC transporters Homo sapiens hsa02010	3/44	0.47492724944782067	0.999995565138745	0	0	1.1867042656621563	0.883612455578378	ABCB1;ABCB11;ABCG4
Transcriptional misregulation in cancer Homo sapiens hsa05202	11/180	0.47598122464516945	0.999995565138745	0	0	1.055727204026342	0.7837474568253344	NTRK1;ARNT2;MYCN;SLC45A3;SPINT1;FLT3;WT1;CCR7;PAX5;ETV4;BIRC3
Cardiac muscle contraction Homo sapiens hsa04260	5/78	0.4771018756338224	0.999995565138745	0	0	1.110867737772463	0.8220701588607295	CACNB2;FXYD2;CACNA2D3;ATP1A4;ATP1B2
Serotonergic synapse Homo sapiens hsa04726	7/112	0.4771927809066378	0.999995565138745	0	0	1.0812698412698414	0.7999609669056282	GNAO1;GABRB2;GNGT2;PRKCB;ALOX15;HTR2A;PTGS1
Circadian entrainment Homo sapiens hsa04713	6/95	0.4772639341907385	0.999995565138745	0	0	1.0934061661677228	0.8087768178952298	GNAO1;CACNA1I;GRIN2A;GNGT2;PRKCB;GRIN2C
cAMP signaling pathway Homo sapiens hsa04024	12/199	0.48977902999127404	0.999995565138745	0	0	1.040744013020228	0.7428840639430441	CHRM2;GRIN2A;VIPR2;BDNF;FXYD2;CAMK4;PDE4D;PDE4B;ATP1A4;SOX9;ATP1B2;GRIN2C
Butanoate metabolism Homo sapiens hsa00650	2/28	0.4898105291632766	0.999995565138745	0	0	1.2474801061007958	0.8903722566914055	ACSM3;ACSM1
Synaptic vesicle cycle Homo sapiens hsa04721	4/63	0.5018899830105994	0.999995565138745	0	0	1.099440882878136	0.757926333726886	SNAP25;RIMS1;SYT1;ATP6V1B1
Nicotinate and nicotinamide metabolism Homo sapiens hsa00760	2/29	0.5086032605784121	0.999995565138745	0	0	1.201213282247765	0.8121247025235675	QPRT;CD38
Cytosolic DNA-sensing pathway Homo sapiens hsa04623	4/64	0.5143819855981536	0.999995565138745	0	0	1.0810592976396085	0.7186764665976854	ZBP1;AIM2;CCL5;IL18
Glioma Homo sapiens hsa05214	4/65	0.5267270542077052	0.999995565138745	0	0	1.0632803873269345	0.681640122663405	SHC4;SHC3;PRKCB;CDKN2A
Toxoplasmosis Homo sapiens hsa05145	7/118	0.5328584957750797	0.999995565138745	0	0	1.0224952224952224	0.6436601049477801	GNAO1;CD40LG;LAMC3;CCR5;HLA-DOB;MAP2K6;BIRC3
Long-term potentiation Homo sapiens hsa04720	4/66	0.5389176556327774	0.999995565138745	0	0	1.0460749902501532	0.6466757052769602	GRIN2A;PRKCB;CAMK4;GRIN2C
Fatty acid biosynthesis Homo sapiens hsa00061	1/13	0.5408458723198144	0.999995565138745	0	0	1.3512776342233705	0.8305235226856706	ACSL6
Amphetamine addiction Homo sapiens hsa05031	4/67	0.5509468663358809	0.999995565138745	0	0	1.0294157962551744	0.613652159256974	GRIN2A;PRKCB;CAMK4;GRIN2C
Arginine and proline metabolism Homo sapiens hsa00330	3/50	0.5617115525430613	0.999995565138745	0	0	1.0348796651552146	0.5968842458443064	CKMT1A;CARNS1;CKMT1B
Epithelial cell signaling in Helicobacter pylori infection Homo sapiens hsa05120	4/68	0.5628083558672118	0.999995565138745	0	0	1.013277202072539	0.5824480565012528	PTPRZ1;CCL5;CXCL1;ATP6V1B1
Small cell lung cancer Homo sapiens hsa05222	5/86	0.564527552595832	0.999995565138745	0	0	1.00072558874057	0.5721809547690203	LAMC3;COL4A4;COL4A3;RARB;BIRC3
Folate biosynthesis Homo sapiens hsa00790	1/14	0.5675400098011336	0.999995565138745	0	0	1.2472669449413636	0.7065069151020402	ALPL
Wnt signaling pathway Homo sapiens hsa04310	8/142	0.5870414857078855	0.999995565138745	0	0	0.9676401355441165	0.5154229890066387	FZD3;VANGL2;PRKCB;BAMBI;SFRP5;TCF7;LEF1;NKD2
Prolactin signaling pathway Homo sapiens hsa04917	4/72	0.6084702588278239	0.999995565138745	0	0	0.9534694706898303	0.47369053992997434	SHC4;SHC3;TNFRSF11A;PRLR
Pathways in cancer Homo sapiens hsa05200	22/397	0.6223530254791769	0.999995565138745	0	0	0.9501426900584795	0.4506030635034067	NTRK1;ARNT2;FZD3;EGLN3;PRKCB;DAPK1;CDKN2A;FLT3;LAMC3;TCF7;LEF1;CXCR4;RASGRP1;PGF;BMP4;GNGT2;FGF9;LPAR5;COL4A4;COL4A3;RARB;BIRC3
MAPK signaling pathway Homo sapiens hsa04010	14/255	0.6254150468355645	0.999995565138745	0	0	0.9410484768748102	0.4416714801266935	MAP4K1;NTRK1;PRKCB;BDNF;RASGRF1;CACNA2D3;NGF;RASGRP1;CACNB2;CACNA1I;FGF9;PTPN7;FGFR4;MAP2K6
Pathogenic Escherichia coli infection Homo sapiens hsa05130	3/55	0.6269801660845028	0.999995565138745	0	0	0.9351231167452048	0.43655322358297866	KRT18;EZR;CLDN1
Adherens junction Homo sapiens hsa04520	4/74	0.6301708517578373	0.999995565138745	0	0	0.9261287934863064	0.4276532169017114	ACTN2;LEF1;TCF7;SSX2IP
2-Oxocarboxylic acid metabolism Homo sapiens hsa01210	1/17	0.638673140504263	0.999995565138745	0	0	1.0132428940568476	0.45430008940667754	NAGS
Phenylalanine metabolism Homo sapiens hsa00360	1/17	0.638673140504263	0.999995565138745	0	0	1.0132428940568476	0.45430008940667754	ALDH3A1
Selenocompound metabolism Homo sapiens hsa00450	1/17	0.638673140504263	0.999995565138745	0	0	1.0132428940568476	0.45430008940667754	INMT
Non-small cell lung cancer Homo sapiens hsa05223	3/56	0.6391998425399398	0.999995565138745	0	0	0.9174304458951276	0.4105851069585587	PRKCB;CDKN2A;RARB
Neuroactive ligand-receptor interaction Homo sapiens hsa04080	15/277	0.6482691934346229	0.999995565138745	0	0	0.927211377839302	0.40189907346628306	CHRM2;GABRB2;P2RY10;GRID2;VIPR2;GRIK5;GRIK3;HTR2A;GRIN2C;PRLR;GRIN2A;P2RX5;CYSLTR2;F2RL1;GPR156
Glycerophospholipid metabolism Homo sapiens hsa00564	5/95	0.6531302282815753	0.999995565138745	0	0	0.9002208777489676	0.3834749541778641	DGKA;PLA2G2A;PLD4;PLA2G5;PLB1
Pantothenate and CoA biosynthesis Homo sapiens hsa00770	1/18	0.6596840157735577	0.999995565138745	0	0	0.9535897046156964	0.3966879031958189	UPB1
Steroid hormone biosynthesis Homo sapiens hsa00140	3/58	0.6627866642348423	0.999995565138745	0	0	0.8839752137422543	0.36358087411624446	HSD11B2;HSD17B1;HSD17B6
Glycosaminoglycan degradation Homo sapiens hsa00531	1/19	0.6794741094870342	0.999995565138745	0	0	0.9005646473346732	0.3480107337165431	HPSE
Glycine, serine and threonine metabolism Homo sapiens hsa00260	2/40	0.6839279605585102	0.999995565138745	0	0	0.852994555353902	0.32405492419553433	CBS;CHDH
Tryptophan metabolism Homo sapiens hsa00380	2/40	0.6839279605585102	0.999995565138745	0	0	0.852994555353902	0.32405492419553433	INMT;IDO1
Long-term depression Homo sapiens hsa04730	3/60	0.685233226370973	0.999995565138745	0	0	0.8528677171790564	0.3223806045691783	GNAO1;GRID2;PRKCB
Graft-versus-host disease Homo sapiens hsa05332	2/41	0.6970182108653383	0.999995565138745	0	0	0.831078691423519	0.29997265200266704	CD28;HLA-DOB
Bladder cancer Homo sapiens hsa05219	2/41	0.6970182108653383	0.999995565138745	0	0	0.831078691423519	0.29997265200266704	CDKN2A;DAPK1
Fat digestion and absorption Homo sapiens hsa04975	2/41	0.6970182108653383	0.999995565138745	0	0	0.831078691423519	0.29997265200266704	PLA2G2A;PLA2G5
Melanogenesis Homo sapiens hsa04916	5/100	0.6970617235614075	0.999995565138745	0	0	0.8526133830687349	0.30769223980655425	GNAO1;FZD3;PRKCB;TCF7;LEF1
Arginine biosynthesis Homo sapiens hsa00220	1/20	0.6981142941861775	0.999995565138745	0	0	0.8531211750305998	0.30658824201638896	NAGS
Purine metabolism Homo sapiens hsa00230	9/176	0.7002281743042182	0.999995565138745	0	0	0.8726986616532763	0.3109853248450851	ENTPD2;PDE1C;PDE6G;PDE1A;PDE4D;PDE4B;AMPD1;PDE6B;PDE7A
Vascular smooth muscle contraction Homo sapiens hsa04270	6/120	0.7040663466071326	0.999995565138745	0	0	0.852485885995265	0.2991225365386416	PRKCB;PLA2G2A;KCNMB4;PRKCQ;PLA2G5;RAMP1
