baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000003056	746.531718605413	-0.0141097615903952	0.0834224711685235	-0.169136221844732	0.865689494433599	0.990657272734124
ENSG00000003096	200.772779446983	-0.07119161595437	0.172748931751484	-0.412110310799408	0.680258571599465	0.964291737742953
ENSG00000003137	47.1549628302233	0.113389827275548	0.342345768150169	0.331214338907236	0.74048259004517	0.971931845223055
ENSG00000003147	540.649217758203	-0.0135680125165885	0.0866798914487502	-0.156530105077608	0.875615191284837	0.991010464578673
ENSG00000003249	65.1350595003513	0.129475500229504	0.169366316378249	0.764470190993253	0.444587094052966	0.921648497564293
ENSG00000003393	843.518239809831	-0.0636053235732752	0.0893806033769786	-0.71162334074887	0.476698049537016	0.929700482562413
ENSG00000003400	152.410206162657	0.173881022143188	0.140007782686221	1.24193826090999	0.214259342032918	0.836041502024632
ENSG00000003402	3424.30277307357	-0.0362103178331784	0.0824328754900801	-0.439270347150949	0.660465657611948	0.961627281799574
ENSG00000003436	354.035858240952	0.14747061435822	0.185740041480154	0.793962428257433	0.427217304453839	0.918136374434617
ENSG00000003509	458.688707140499	-0.117752986440323	0.0929613987496602	-1.2666869047165	0.20526726426597	0.835340406418664
ENSG00000003756	600.520990739735	0.00725023803344299	0.100434698806153	0.0721885774500753	0.942451835331694	0.994614027606086
ENSG00000003987	15.5239364960978	-0.263397897682224	0.24835771300261	-1.06055855684037	0.28889056511313	0.869507848540971
ENSG00000003989	579.549073114533	0.206714957914305	0.125425756441857	1.64810612890448	0.0993308948530367	0.757317321987539
ENSG00000004059	544.985434494626	-0.0871639334847622	0.0798217573402212	-1.09198214107523	0.274840950993086	0.864925263966074
ENSG00000004139	30.3035840381159	-0.339293397776306	0.190784767001477	-1.77840926772566	0.0753366616692529	0.738677695888138
ENSG00000004142	2868.01185785138	-0.0498034127382403	0.0697330289460343	-0.714201196921801	0.475102776870449	0.929282358254798
ENSG00000004399	1050.5243104206	0.100918684911337	0.130951718020764	0.770655677043772	0.440911050134845	0.921393066726549
ENSG00000004455	862.544881696451	0.0498022365332963	0.0524040439599838	0.950351018164281	0.34193392366847	0.890583539964923
ENSG00000004468	111.356126970007	0.256890262189051	0.196833527963686	1.30511435143532	0.191853912616072	0.826084665846795
ENSG00000004478	625.687128479026	-0.0989328011464963	0.0764610076260755	-1.29389873633783	0.195700401064153	0.82754491641816
ENSG00000004487	691.374087581407	-0.0357662536591665	0.0680359183850753	-0.525696639482894	0.59909899907409	0.954729582182861
ENSG00000004534	843.70836544901	-0.116116088852718	0.124959371706121	-0.929230735296906	0.352769522292491	0.89328885084235
ENSG00000004660	73.8078237855053	-0.0206365281959877	0.196090816424791	-0.105239646467088	0.916185652045157	0.992637950896338
ENSG00000004700	364.849300925625	0.0119282772256347	0.113523229919702	0.10507344826316	0.916317527871743	0.992637950896338
ENSG00000004766	353.643668701258	0.0741843279561845	0.0783828215100918	0.946436049723385	0.343926225568392	0.89131569517622
ENSG00000004776	725.050726544646	-0.352213105930588	0.204198274172444	-1.72485838755496	0.0845529963415075	0.74231940470625
ENSG00000004777	49.542635187491	-0.100386742798402	0.2263969516489	-0.443410311257564	0.657468978996613	0.961627281799574
ENSG00000004779	3697.38989196963	0.0544537610670808	0.0884674125007486	0.61552338344495	0.538209131661516	0.942471119408649
ENSG00000004799	13161.4568472086	-0.191809073131956	0.353414329342824	-0.542731454858172	0.587314713700236	0.953096257284663
ENSG00000004864	146.718634297154	0.0934348204144766	0.109927021111089	0.849971367095029	0.395341005468758	0.908335978112131
ENSG00000004866	283.615311083915	-0.133863907271274	0.0731110230751227	-1.83096750176409	0.0671053938785144	0.731865935258761
ENSG00000004897	842.884210232303	-0.00444006099680636	0.0865366786539344	-0.0513084285862465	0.959079751912075	0.996741693147228
ENSG00000004961	760.034720433039	-0.036143430955436	0.0864175177182051	-0.418241948042229	0.675770228817135	0.963934717525602
ENSG00000004975	242.500613587965	-0.0544221449030903	0.0932448646548643	-0.583647636837996	0.559457403474656	0.944426747211351
ENSG00000005007	883.991494017238	-0.108780153704528	0.0884290991644551	-1.23013979258372	0.218644761106062	0.837409633468785
ENSG00000005020	98.0647142443866	0.319387801335941	0.19293733470895	1.65539656602878	0.0978440821187896	0.75293398306017
ENSG00000005022	1191.47858042701	-0.204274707411682	0.108069048232333	-1.8902239887643	0.0587280096751817	0.725237489482358
ENSG00000005059	37.5842412004658	0.303728439859839	0.214424247948684	1.41648364289717	0.156633949930459	0.808849709666964
ENSG00000005075	622.825407010587	-0.157395474673547	0.0791961299891827	-1.98741371194584	0.0468765694042783	0.708025432476503
ENSG00000005100	175.12650198909	0.12063654318186	0.0802045365180732	1.50411121887945	0.13255273209828	0.789151534710964
ENSG00000005102	273.082803467103	0.0278835536255907	0.194280842002707	0.143521889951466	0.885878024528097	0.991048499524645
ENSG00000005108	45.0898626312257	0.180663088594332	0.193654893699456	0.932912590759071	0.350865101001606	0.89328885084235
ENSG00000005156	239.263459790024	0.0545722247409026	0.113807354330529	0.479514044254198	0.631572979472903	0.95959954120395
ENSG00000005175	345.76204510204	0.113375466283767	0.0874132455743088	1.29700556865136	0.194629270771905	0.82679094601388
ENSG00000005187	148.056496616028	0.143980305840722	0.179294682596116	0.803037233207057	0.421953214403158	0.916041311635374
ENSG00000005189	83.790958286488	0.0237464135668052	0.138994526924794	0.170844234605394	0.86434624617137	0.990420285089332
ENSG00000005194	630.618348490919	0.0199460017627455	0.0806262406447512	0.247388463150973	0.804607601832826	0.98101889966267
ENSG00000005206	142.46177216678	-0.119449524065453	0.171395656962173	-0.696922700274813	0.485851170663646	0.93129387293787
ENSG00000005238	330.04088189186	-0.13182944990053	0.12417513927816	-1.06164124853707	0.288398580381382	0.869442407262241
ENSG00000005243	333.759921693793	-0.0199927943072699	0.0851706019988456	-0.234738205884008	0.81441193211517	0.981489576141085
ENSG00000005249	804.7463019845	0.275458315589847	0.168911664755664	1.63078326170253	0.102936060531449	0.757848898523455
ENSG00000005302	195.870777428996	-0.00372053577280276	0.083061049695165	-0.0447927853844512	0.964272475751828	0.997256293401685
ENSG00000005339	630.213532619539	-0.0216889896011415	0.0940110025189457	-0.230706928125467	0.817542490848513	0.981978510120149
ENSG00000005379	338.641047163133	-0.192862110592012	0.152614392689007	-1.26372163983917	0.206329955196817	0.835340406418664
ENSG00000005436	206.409081148426	0.169066890289054	0.0842511824561873	2.00670050390062	0.044781562347092	0.708025432476503
ENSG00000005448	32.6054009257574	0.0830132422387936	0.159173501553955	0.521526770651926	0.60199986153348	0.954729582182861
ENSG00000005469	172.358056911539	-0.0462422160345969	0.102293369561481	-0.452054871521309	0.65122945327689	0.961627281799574
ENSG00000005471	159.483789725766	-0.109726347253797	0.130378758851088	-0.841596807798427	0.400013676714042	0.910609443539835
ENSG00000005483	583.387281200276	0.0241120903327261	0.0813224528040614	0.296499791894151	0.766848425870142	0.976660202359737
ENSG00000005486	370.814612993848	-0.222485064074885	0.0904241885084404	-2.46045961533973	0.0138759187494676	0.645056628219167
ENSG00000005513	15.4283325900545	0.462747703767072	0.345062356726439	1.34105530419805	0.179902497396962	0.822122090427665
ENSG00000005700	1271.79187646587	0.0164843230014741	0.0922595305778443	0.178673389060498	0.858194165368441	0.989212829238876
ENSG00000005801	151.106835362645	0.00889314528125138	0.0901852840532297	0.0986097163701609	0.921448155077554	0.993001257386976
ENSG00000005810	701.804443133672	0.181966231433901	0.0826609273449291	2.2013572467508	0.0277107431282635	0.679045588727304
ENSG00000005812	696.395790199341	0.0653821056486737	0.0828284587838121	0.78936764740879	0.429897159254431	0.918136374434617
ENSG00000005844	43.9158739257841	0.5384128081052	0.258217940727912	2.0851099911471	0.0370593175561761	0.702064757329163
ENSG00000005882	1617.99692129878	-0.0918032673520582	0.103656124101302	-0.885652132452301	0.375805009897271	0.901748330313013
ENSG00000005884	293.143361301665	-0.0404759101571246	0.119132138522304	-0.339756430625534	0.734039961363358	0.969879992453186
ENSG00000005889	415.256489633954	0.020848551743533	0.097858135077046	0.213048733527554	0.83128895127922	0.98498861039539
ENSG00000005893	1218.47433026443	0.0535326579801961	0.0823910738917965	0.64973856331209	0.515861109607289	0.936590660804232
ENSG00000005981	119.270935445561	0.344995550975175	0.17562981142754	1.96433366392078	0.0494914101847455	0.71170448571577
ENSG00000006007	1705.65124440863	0.00544239746557282	0.0705762203726705	0.0771137564017285	0.938533049561855	0.994299272136882
ENSG00000006015	152.71550757871	-0.257120096752465	0.179180647903406	-1.43497693395481	0.151293670623914	0.803147393021613
ENSG00000006016	31.207669357007	0.0194160390332006	0.458200808228841	0.0423745193908596	0.966200140679796	0.997970618993369
ENSG00000006025	71.3816676386029	0.136799203142561	0.226411603154658	0.604205797037336	0.54570682727152	0.943474824300215
ENSG00000006042	190.591336681814	-0.0247462124984872	0.160546640307136	-0.154137218014317	0.87750154318928	0.991010464578673
ENSG00000006047	27.4023179634564	0.11774503365535	0.251890942316248	0.46744449233717	0.640181896591374	0.961627281799574
ENSG00000006062	227.12431767513	-0.115882559975569	0.15381637316612	-0.753382475417085	0.451220110541021	0.923958465733812
ENSG00000006071	47.1637432741063	-0.27079532913092	0.37523066254162	-0.721676974095592	0.470493101954645	0.928270916897809
ENSG00000006118	78.9949380600596	0.0215476835120842	0.205892626425475	0.104654954799382	0.916649606462932	0.992675508122239
ENSG00000006125	2676.49693569953	-0.00228268461853143	0.0576823892562666	-0.0395733368184543	0.968433284918427	0.998013399216701
ENSG00000006194	192.128371112202	-0.0205905161787561	0.0816273530078845	-0.252250200698866	0.800847677741111	0.98101889966267
ENSG00000006210	686.818539413699	-0.0321033764411188	0.156113031916458	-0.205641874012789	0.837070665784066	0.986796434240075
ENSG00000006282	1589.56634745538	-0.152242432748955	0.111144365890556	-1.36977193156933	0.170758106469297	0.815223573885267
ENSG00000006283	16.189819669092	0.151640754820113	0.36572978407247	0.414625117844013	0.678416357664166	0.964291737742953
ENSG00000006327	483.563851840582	-1.0598895002841	0.456443430182938	-2.32206102705719	0.020229649819968	0.655744420998598
ENSG00000006432	23.9544819239464	-0.0607941919167564	0.277918501311782	-0.218748271992712	0.826846143871309	0.983833128445749
ENSG00000006451	628.333873856975	0.201807642312817	0.102871505569811	1.96174481159768	0.0497922018423684	0.71170448571577
ENSG00000006453	33.3203000482401	-0.0377721812013721	0.209674708940469	-0.18014657748778	0.85703749715929	0.988676083229588
ENSG00000006459	359.471754075565	-0.00758354800762982	0.0938805000422896	-0.0807787347128927	0.935617920033803	0.994299272136882
ENSG00000006468	875.289661445297	-0.189494578931411	0.150873939707188	-1.25597952369492	0.20912339411404	0.835340406418664
ENSG00000006530	630.625485519444	-0.182658642381671	0.0687904308651803	-2.65529144220156	0.00792399152201233	0.62001427387724
ENSG00000006534	62.0587144347391	-0.0175367983138648	0.165034673924903	-0.106261295864678	0.915375039103183	0.992637950896338
ENSG00000006576	535.304975822652	0.0183013474534847	0.120139365387203	0.152334311027035	0.878923264417997	0.991010464578673
ENSG00000006607	179.359949248387	0.0423465453537136	0.116122078765692	0.364672642824105	0.71535578217416	0.968167171749685
ENSG00000006625	85.2976195229613	0.056844880381394	0.12606237298868	0.450926624921604	0.652042433417689	0.961627281799574
ENSG00000006634	20.01854461968	0.0853092802846629	0.210182150546625	0.405882612119046	0.684828854561496	0.965114048298829
ENSG00000006638	40.4256043263858	-0.150023065641976	0.184372190264844	-0.813696823943315	0.415818654097677	0.914636818520083
ENSG00000006652	310.658873739208	-0.158851975924578	0.138758424842466	-1.14480959339892	0.252288040470456	0.856237583545691
ENSG00000006695	953.835104189065	-0.0160580373250993	0.107764384005694	-0.149010616756746	0.881545255536779	0.991010464578673
ENSG00000006704	198.049092366785	-0.0788368071561966	0.101634426205666	-0.775689991073138	0.437932050999727	0.921393066726549
ENSG00000006712	709.686168765332	-0.0429432094732171	0.0686053121544167	-0.625945836039061	0.531350468696625	0.940678218408398
ENSG00000006715	668.737185404377	0.0434895275349948	0.07049433526761	0.616922301201938	0.537285976351381	0.941909507261016
ENSG00000006740	131.925419956772	0.0471634424840592	0.109627814875392	0.430214198264076	0.667039834723872	0.962123431260593
ENSG00000006744	1280.8503507369	-0.0489136617372225	0.0690692465509302	-0.708182934949994	0.478831662136997	0.930632842282345
ENSG00000006756	128.336059267385	-0.140358749272516	0.124130949696036	-1.13073129317239	0.258168205981294	0.857993207957833
ENSG00000006757	588.174736581057	-0.251057174577698	0.130113327479965	-1.92952697037401	0.0536654751787892	0.713581000796997
ENSG00000006831	1160.25302836707	0.041194897678689	0.0668404682625341	0.616316712756781	0.537685510584578	0.942178919953246
ENSG00000007047	236.110393175521	-0.150680502947626	0.120112705034786	-1.25449262760328	0.209663003740275	0.835340406418664
ENSG00000007062	139.119210248945	-0.386721936243695	0.247333063479723	-1.56356748589498	0.117919175558465	0.774870138677076
ENSG00000007080	346.090320010792	-0.158716019908633	0.14239180549244	-1.11464293440018	0.265003464081367	0.858761867691398
ENSG00000007168	2309.01817960288	0.0312302428532691	0.0647105714425354	0.482614233765534	0.629369670676277	0.95948360833383
ENSG00000007171	16.818755159849	0.172004529891895	0.362040268727407	0.475097785383104	0.634717276926833	0.960292846730644
ENSG00000007202	902.706686289954	-0.00840146013434202	0.0620128703341918	-0.13547929791132	0.892232931214892	0.991336265116797
ENSG00000007237	1358.89538038202	0.191486811101855	0.130895078661139	1.46290305992005	0.143493906612755	0.798623461171115
ENSG00000007255	123.723618510985	-0.117775322832368	0.137885496345425	-0.854153090455015	0.393020170838239	0.90794944327155
ENSG00000007312	83.4346229069763	0.0903194955182446	0.2105411638358	0.428987347997583	0.667932432079057	0.962123431260593
ENSG00000007314	26.1630592221175	-0.226073104840851	0.334395435406011	-0.676065163887064	0.49899927306808	0.933660894797671
ENSG00000007341	87.1849373828705	-0.0210825666134901	0.107174554271998	-0.19671242634688	0.844052585278023	0.986796434240075
ENSG00000007350	267.943783263545	-0.0222116427311094	0.16047741081481	-0.138409777540227	0.889916570032396	0.991070617003326
ENSG00000007372	36.562729905169	-0.0339680004855749	0.203642800832688	-0.166801872428983	0.867525945343744	0.991010464578673
ENSG00000007376	69.4515266742112	-0.157905616790341	0.164724543770967	-0.958604062123816	0.337758245400037	0.88924646645493
ENSG00000007384	281.110401310931	-0.194991007647476	0.139222962364455	-1.40056643197286	0.1613437648664	0.811962761535472
ENSG00000007392	193.277679112744	0.00820415896695198	0.166864630843898	0.0491665545026555	0.960786564657429	0.996741693147228
ENSG00000007402	75.8260132325279	-0.120145980009373	0.174808878527605	-0.687299072114347	0.491894283435424	0.932262108870583
ENSG00000007516	47.7892339503826	-0.177519474214781	0.258373535231807	-0.687065236985338	0.492041619374535	0.932262108870583
ENSG00000007520	305.510488742713	-0.174580845215804	0.0993314894286727	-1.75755791260098	0.0788227598414149	0.738677695888138
ENSG00000007541	171.459598088828	-0.209080250188214	0.138876475674241	-1.50551235674102	0.132192402401697	0.789151534710964
ENSG00000007545	134.475702376325	-0.104320885550862	0.0976993196519234	-1.06777494380237	0.285622043079083	0.869300783557508
ENSG00000007866	523.300736961184	-0.360189220488163	0.127463346434792	-2.82582585945545	0.00471588940731001	0.6017443863651
ENSG00000007923	758.961764883624	0.0556405560521107	0.0832422185156722	0.668417505494944	0.503867124299291	0.935648594595255
ENSG00000007933	56.8244637049483	-0.129962389702251	0.244333305521434	-0.5319061575535	0.594790992359014	0.954292476621515
ENSG00000007944	276.602892280798	-0.0767266859325842	0.0996617157250558	-0.769871212575306	0.441376291822483	0.921393066726549
ENSG00000008018	1895.4828217554	0.00188420434426466	0.0666681083541876	0.0282624539795617	0.977452826013067	0.998013399216701
ENSG00000008056	108.102146697472	-0.193971810168292	0.127551139010141	-1.52073757767753	0.128325704667496	0.784234412533841
ENSG00000008083	237.399835232302	0.150234548574536	0.110633029509921	1.35795385193771	0.174478327896862	0.817502866040323
ENSG00000008086	248.414438636727	0.00580652712681448	0.0954199196166223	0.0608523581883522	0.951476791743009	0.995482227463284
ENSG00000008130	252.77916020852	0.0741577091381915	0.10256646033352	0.723021043107558	0.469666956020034	0.928270916897809
ENSG00000008256	731.861754308488	0.0378254751445743	0.0751611379805335	0.503258414665981	0.6147825998298	0.957529208777789
ENSG00000008277	92.5995358006197	0.0813392884502818	0.179945672894804	0.452021363680318	0.651253592037879	0.961627281799574
ENSG00000008282	1903.68653696728	-0.0362340612908855	0.0974159811332862	-0.371951920715242	0.709928646812199	0.96785676665957
ENSG00000008283	231.994020424442	0.145687412572601	0.20814058359934	0.69994717057699	0.483960297446442	0.930744508663894
ENSG00000008294	1242.44286788388	0.0251561364529389	0.0648656864706119	0.387818858038852	0.698150088959691	0.966746083573041
ENSG00000008311	372.644087511015	-0.0509444992432649	0.145132266803185	-0.351021177891137	0.725572460429124	0.968609160397226
ENSG00000008324	94.2639304001911	-0.0467360418707512	0.12218335507208	-0.382507436002064	0.702085014362354	0.966886892533716
ENSG00000008382	77.3428271604357	-0.201392487176593	0.13347417472345	-1.50884984000737	0.131337160722483	0.788695374043755
ENSG00000008394	361.374497551405	1.47811213461481	0.509645028342784	2.90027774708447	0.00372832133508017	0.601594081530989
ENSG00000008405	247.578536844736	-0.206625624870708	0.134656518165835	-1.53446433700476	0.12491546034386	0.782213355644496
ENSG00000008441	1185.66414446927	0.090082969809422	0.107472183932941	0.838198001686002	0.401919509187136	0.910989820542601
ENSG00000008513	2934.85077850882	0.131085266511932	0.123253370829114	1.06354305468592	0.287535751019595	0.869442407262241
ENSG00000008517	334.879326705777	-0.0364853425884927	0.181521399949872	-0.200997472466432	0.840700550418771	0.986796434240075
ENSG00000008710	1181.18299296239	-0.220751150752572	0.152431684880014	-1.44819727556207	0.147561886327605	0.801007460054829
ENSG00000008838	834.251733259548	-0.0575171398170872	0.0754602610990931	-0.76221760936603	0.445930137882432	0.921664108723265
ENSG00000008853	511.448468358069	-0.126951956559577	0.105583759836337	-1.20238147188888	0.229215764365564	0.840705012042439
ENSG00000008869	666.804434951904	0.0708356735514133	0.0799692405952043	0.885786497710737	0.3757325870952	0.901748330313013
ENSG00000008952	1453.25819030807	0.061695609823352	0.0708473427838175	0.870824612457366	0.383849924344588	0.906306086255736
ENSG00000008988	6208.48584174044	0.0139131341297954	0.0895244553373662	0.155411547351668	0.876496881299483	0.991010464578673
ENSG00000009307	17148.7612666012	-0.00696209135957818	0.059746399674544	-0.116527379013676	0.907234588583722	0.992637950896338
ENSG00000009335	1234.22812510316	0.00086310472016166	0.0569134015540692	0.0151652281640852	0.987900362376071	0.999229950016445
ENSG00000009413	307.252431288057	0.0569070751055269	0.093470224926685	0.608825699843591	0.542639976965785	0.943474824300215
ENSG00000009694	21.841057715859	0.213628103345442	0.280447409940272	0.761740332673921	0.446214998231602	0.921664108723265
ENSG00000009724	14.2763228552209	-0.101248637588676	0.319463124418684	-0.316933723643112	0.751293892335676	0.974412731670495
ENSG00000009780	198.678063987815	-0.0797920298885962	0.10447504901744	-0.763742449886541	0.4450207384194	0.921648497564293
ENSG00000009790	13.0940023277165	0.182734410555333	0.348245396848289	0.524728861340673	0.599771690871609	0.954729582182861
ENSG00000009830	174.446413740013	-0.167191099886565	0.0901298527571142	-1.85500247445337	0.0635958732238275	0.731865935258761
ENSG00000009844	748.669326192545	-0.0144482817939436	0.0736641727892981	-0.196137162026784	0.844502810029816	0.986796434240075
ENSG00000009950	39.3542660297127	0.738544135025106	0.659784210281053	1.1193722485576	0.262981365058668	0.858761867691398
ENSG00000009954	895.441613332782	0.00381110378872191	0.0683846381630978	0.0557304080432861	0.955556575023745	0.99638769572433
ENSG00000010017	576.72747493208	-0.0589315893889847	0.0685765176558028	-0.859355234174653	0.390144559489929	0.906830480308904
ENSG00000010072	124.824416157787	0.0696376554563087	0.115027843751562	0.605398251285253	0.544914412686281	0.943474824300215
ENSG00000010165	399.960667295746	0.042636985674677	0.0650667312030072	0.655280892191284	0.512286920855823	0.935875754340109
ENSG00000010219	161.877375303746	-0.0456037122756994	0.0960800037563048	-0.474643115037419	0.635041369861426	0.960387900796095
ENSG00000010244	883.434197374483	-0.00941801434398809	0.0574819604069982	-0.1638429565955	0.869854774122015	0.991010464578673
ENSG00000010256	14946.9765567306	-0.0590182737736876	0.0658698191817761	-0.895983540061333	0.370261554309873	0.89981529149694
ENSG00000010270	337.135519392805	-0.0369070926053173	0.0771373183293371	-0.478459627644078	0.632323102578552	0.959735589444698
ENSG00000010278	838.710865751575	-0.016788520153689	0.111413762284141	-0.150686233096346	0.880223233620648	0.991010464578673
ENSG00000010282	5424.98889351796	-0.234653133774054	0.088587136442738	-2.64883981124881	0.00807686051593036	0.62001427387724
ENSG00000010292	275.075114601334	0.0393691658589568	0.0863154401063287	0.456108035948834	0.648312291828286	0.961627281799574
ENSG00000010295	252.85635203133	-0.0333644807326734	0.0986454019773887	-0.338226415665285	0.735192570839865	0.970527636789897
ENSG00000010310	52.1313576969357	-0.572523847280403	0.254646520893263	-2.24830814602168	0.024556547644694	0.672149279797836
ENSG00000010318	88.3404506237051	0.120107018480151	0.127335195259598	0.943235043817137	0.345560692315254	0.891933780566512
ENSG00000010319	500.35955634426	-0.1292511465009	0.127764112534123	-1.01163890185814	0.311710738425207	0.879147534181193
ENSG00000010322	734.418246486586	-0.0544506513008019	0.110845616193447	-0.4912296324446	0.62326404279299	0.958664858541263
ENSG00000010327	484.77923914435	0.355747804832711	0.194814581374895	1.82608407605856	0.0678375984447931	0.734447927266812
ENSG00000010361	149.802672350575	-0.0467199977197445	0.103976770522237	-0.449331110065136	0.653192818847149	0.961627281799574
ENSG00000010379	22.8972029906501	-0.79591941663954	0.303542571868559	-2.62210144606732	0.00873894141058366	0.625202112940255
ENSG00000010404	1520.25248437197	0.013874363674115	0.0673342717039098	0.206052034469533	0.836750265661605	0.986796434240075
ENSG00000010539	79.4165606797459	-0.0823943833902483	0.106428739236493	-0.774174193750066	0.438827786886724	0.921393066726549
ENSG00000010610	98.3459044198154	0.352731378258159	0.220471107312403	1.59989842913224	0.109621117880966	0.766433764216467
ENSG00000010626	135.891738369097	0.0232496187402656	0.15663373149296	0.148433026006985	0.882001037760638	0.991010464578673
ENSG00000010671	17.5434494517636	0.474852860123457	0.374625779019496	1.26753919969492	0.204962556367476	0.835340406418664
ENSG00000010704	102.34309553201	0.278136633670937	0.145229402733696	1.91515373908788	0.0554729001547013	0.714536476821492
ENSG00000010803	768.278961295187	-0.111418244601688	0.0722099503072304	-1.54297633674637	0.122836517449042	0.779371264890882
ENSG00000010810	572.384509639676	0.0454267317880525	0.0854827950695309	0.531413739467724	0.595132102566154	0.954292476621515
ENSG00000010818	421.807374516359	0.00823312909073369	0.11277231094729	0.0730066540410073	0.941800822484298	0.994614027606086
ENSG00000010932	16.3916538544714	0.449336819294131	0.250180040538818	1.79605382718135	0.0724859567675961	0.738398282528051
ENSG00000011007	564.222448608855	0.0334298903280174	0.0650849757466085	0.513634520786611	0.607507539612745	0.954969806101778
ENSG00000011009	313.222353735971	-0.123415063897866	0.0796815322841096	-1.54885404886319	0.12141680926435	0.77611133556498
ENSG00000011021	385.740343695452	-0.130394842442945	0.0992547390183652	-1.31373921016323	0.188933980995137	0.82506579751508
ENSG00000011028	801.426466373859	0.177345257801918	0.179365396343919	0.988737300598784	0.322791687879583	0.881992025033588
ENSG00000011105	4291.98033498379	-0.222998773935914	0.120243801756573	-1.85455525090068	0.0636597633570905	0.731865935258761
ENSG00000011114	362.220534944355	0.134154254950373	0.0777925517421127	1.72451284790224	0.0846153015996698	0.74231940470625
ENSG00000011132	80.3966131887366	-0.0133759188881723	0.173593038562101	-0.0770533138826721	0.938581132650442	0.994299272136882
ENSG00000011143	104.999159038972	-0.128331225380305	0.122587767185877	-1.04685180525165	0.295167932800604	0.873311955587813
ENSG00000011198	266.036494976002	-0.00804772942623853	0.0982526852032476	-0.081908493488914	0.934719480309545	0.994299272136882
ENSG00000011201	262.68204551312	0.0427842874181817	0.12154218680257	0.3520118285158	0.724829391650379	0.968609160397226
ENSG00000011243	335.256680871296	-0.101074348387178	0.101612382496109	-0.994705034015405	0.319879745394463	0.881992025033588
ENSG00000011258	201.445353004697	0.0553346529247324	0.0918511261128583	0.602438481339273	0.546882301427796	0.943474824300215
ENSG00000011260	103.91591743377	0.350499903322584	0.130847127733575	2.67869772454048	0.00739090813167457	0.609114143819567
ENSG00000011275	564.035222058868	-0.0798743840039888	0.0835035006919158	-0.956539346759646	0.338799815438109	0.889523251946157
ENSG00000011295	682.490461626677	0.0114219088836064	0.0519875546610627	0.219704676591782	0.826101162262538	0.983833128445749
ENSG00000011304	462.77286500842	0.0951567841818231	0.109676272278933	0.867615047490099	0.385605106054134	0.906306086255736
ENSG00000011347	369.454453053462	-0.142359277327705	0.153026223874183	-0.930293342693678	0.35221922377426	0.89328885084235
